"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Erysiphe azaleae (U.Braun) U.Braun & S.Takam.","species","Fungi","alien","invasive","present","Slovenia","SVN","Erysiphe azaleae","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","[""host""]"
"Ptinus tectus Boieldieu, 1856","species","Animalia","alien","null","present","Slovenia","SVN","Ptinus tectus","Animalia","Arthropoda","Insecta","Coleoptera","Ptinidae","[""terrestrial""]"
"Blumeria graminis (DC.) Speer","species","Fungi","alien","null","present","Slovenia","SVN","Blumeria graminis","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","[""host""]"
"Salvelinus umbla (Linnaeus, 1758)","species","Animalia","alien","null","present","Slovenia","SVN","Salvelinus umbla","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater""]"
"Trogoderma glabrum (Herbst, 1783)","species","Animalia","alien","null","present","Slovenia","SVN","Trogoderma glabrum","Animalia","Arthropoda","Insecta","Coleoptera","Dermestidae","[""terrestrial""]"
"Parectopa robiniella Clemens, 1863","species","Animalia","alien","invasive","present","Slovenia","SVN","Parectopa robiniella","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","[""terrestrial""]"
"Oidium verbenae Thüm. & P.C.Bolle, 1885","species","Fungi","alien","null","present","Slovenia","SVN","Acrosporium verbenae","Fungi","Ascomycota","NOT ASSIGNED","NOT ASSIGNED","NOT ASSIGNED","[""host""]"
"Pheucticus ludovicianus (Linnaeus, 1766)","species","Animalia","alien","null","present","Slovenia","SVN","Pheucticus ludovicianus","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","[""terrestrial""]"
"Perenniporia ochroleuca (Berk.) Ryvarden","species","Fungi","alien","null","present","Slovenia","SVN","Perenniporia ochroleuca","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae","[""host""]"
"Brunnera macrophylla I.M.Johnst.","species","Plantae","alien","null","present","Slovenia","SVN","Brunnera macrophylla","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","[""terrestrial""]"
"Leiothrix lutea (Scopoli, 1786)","species","Animalia","alien","null","present","Slovenia","SVN","Leiothrix lutea","Animalia","Chordata","Aves","Passeriformes","Leiothrichidae","[""terrestrial""]"
"Venturia populina (Vuill.) Fabric.","species","Fungi","alien","invasive","present","Slovenia","SVN","Venturia populina","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae","[""host""]"
"Amaranthus hypochondriacus L.","species","Plantae","alien","null","present","Slovenia","SVN","Amaranthus hypochondriacus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Mimulus guttatus Fisch.","species","Plantae","alien","null","present","Slovenia","SVN","Erythranthe lutea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Phrymaceae","[""terrestrial""]"
"Aristida longispica Poir.","species","Plantae","alien","null","present","Slovenia","SVN","Aristida longispica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Puccinia phragmitis (Schumach.) Körn.","species","Fungi","alien","null","present","Slovenia","SVN","Puccinia phragmitis","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","[""host""]"
"Acorus calamus L.","species","Plantae","alien","null","present","Slovenia","SVN","Acorus calamus","Plantae","Tracheophyta","Liliopsida","Acorales","Acoraceae","[""terrestrial"",""freshwater""]"
"Populus balsamifera L.","species","Plantae","alien","null","present","Slovenia","SVN","Populus balsamifera","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","[""terrestrial""]"
"Tilletia caries (DC.) Tul. & C.Tul.","species","Fungi","alien","null","present","Slovenia","SVN","Tilletia caries","Fungi","Basidiomycota","Exobasidiomycetes","Tilletiales","Tilletiaceae","[""host""]"
"Phytophthora cambivora (Petri) Buisman","species","Chromista","alien","invasive","present","Slovenia","SVN","Phytophthora cambivora","Chromista","Oomycota","Peronosporea","Peronosporales","Peronosporaceae","[""host""]"
"Coregonus lavaretus Valenciennes, 1848","species","Animalia","alien","null","present","Slovenia","SVN","Coregonus lavaretus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Podosphaera clandestina var. clandestina","variety","Fungi","alien","null","present","Slovenia","SVN","Podosphaera clandestina","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae","[""host""]"
"Melopsittacus undulatus (Shaw, 1805)","species","Animalia","alien","null","present","Slovenia","SVN","Melopsittacus undulatus","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]"
"Gomphidius maculatus (Scop.) Fr.","species","Fungi","alien","null","present","Slovenia","SVN","Gomphidius maculatus","Fungi","Basidiomycota","Agaricomycetes","Boletales","Gomphidiaceae","[""host""]"
