"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Senna occidentalis (L.) Link","species","Plantae","alien","null","present","Bhutan","BTN","Senna occidentalis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Andropogon gayanus Kunth","species","Plantae","alien","null","present","Bhutan","BTN","Andropogon gayanus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Bothriochloa bladhii (Retz.) S.T.Blake","species","Plantae","alien","null","present","Bhutan","BTN","Bothriochloa bladhii","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Datura stramonium L.","species","Plantae","alien","null","present","Bhutan","BTN","Datura stramonium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Catla catla (Hamilton, 1822)","species","Animalia","alien","null","present","Bhutan","BTN","Gibelion catla","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Bothriochloa pertusa (L.) A.Camus","species","Plantae","alien","null","present","Bhutan","BTN","Bothriochloa pertusa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Cynodon dactylon (L.) Pers.","species","Plantae","alien","null","present","Bhutan","BTN","Cynodon dactylon","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Clarias gariepinus (Burchell, 1822)","species","Animalia","alien","null","present","Bhutan","BTN","Clarias gariepinus","Animalia","Chordata","Actinopterygii","Siluriformes","Clariidae","[""freshwater""]"
"Xanthium strumarium Lour.","species","Plantae","alien","null","present","Bhutan","BTN","Xanthium strumarium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Lotus corniculatus L.","species","Plantae","alien","null","present","Bhutan","BTN","Lotus corniculatus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Alternanthera pungens Kunth","species","Plantae","alien","null","present","Bhutan","BTN","Alternanthera pungens","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Monochoria vaginalis C.Presl","species","Plantae","alien","null","present","Bhutan","BTN","Monochoria vaginalis","Plantae","Tracheophyta","Liliopsida","Commelinales","Pontederiaceae","[""freshwater""]"
"Alopecurus arundinaceus Poir.","species","Plantae","alien","null","present","Bhutan","BTN","Alopecurus arundinaceus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Argemone mexicana L.","species","Plantae","alien","null","present","Bhutan","BTN","Argemone mexicana","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]"
"Bromus catharticus Vahl","species","Plantae","alien","null","present","Bhutan","BTN","Bromus catharticus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Lablab purpureus (L.) Sweet","species","Plantae","alien","null","present","Bhutan","BTN","Lablab purpureus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Phalaris arundinacea L.","species","Plantae","alien","null","present","Bhutan","BTN","Phalaris arundinacea","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""freshwater""]"
"Paspalum scrobiculatum L.","species","Plantae","alien","null","present","Bhutan","BTN","Paspalum scrobiculatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Lantana camara L.","species","Plantae","alien","invasive","present","Bhutan","BTN","Lantana camara","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Agropyron smithii Rydb.","species","Plantae","alien","null","present","Bhutan","BTN","Elymus smithii","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Agrostis alba","species","Plantae","alien","null","present","Bhutan","BTN","Agrostis alba","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Ctenopharyngodon idella (Valenciennes, 1844)","species","Animalia","alien","null","present","Bhutan","BTN","Ctenopharyngodon idella","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Pycnonotus jocosus (Linnaeus, 1758)","species","Animalia","alien","null","present","Bhutan","BTN","Pycnonotus jocosus","Animalia","Chordata","Aves","Passeriformes","Pycnonotidae","[""terrestrial""]"
"Urochloa oligotricha (Figari & De Not.) Henrard","species","Plantae","alien","null","present","Bhutan","BTN","Urochloa oligotricha","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Parthenium hysterophorus L.","species","Plantae","alien","invasive","present","Bhutan","BTN","Parthenium hysterophorus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Lepidium virginicum L.","species","Plantae","alien","null","present","Bhutan","BTN","Lepidium virginicum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Labeo rohita (Hamilton, 1822)","species","Animalia","alien","null","present","Bhutan","BTN","Labeo rohita","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Eleusine indica (L.) Gaertn.","species","Plantae","alien","null","present","Bhutan","BTN","Eleusine indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Suncus murinus (Linnaeus, 1766)","species","Animalia","alien","null","present","Bhutan","BTN","Suncus murinus","Animalia","Chordata","Mammalia","Soricomorpha","Soricidae","[""terrestrial""]"
"Cyperus iria L.","species","Plantae","alien","null","present","Bhutan","BTN","Cyperus iria","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Brachiaria ruziziensis R.Germ. & C.M.Evrard","species","Plantae","alien","null","present","Bhutan","BTN","Brachiaria eminii","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Andropogon gerardii Vitman","species","Plantae","alien","null","present","Bhutan","BTN","Andropogon gerardii","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Digitaria milanjiana (Rendle) Stapf","species","Plantae","alien","null","present","Bhutan","BTN","Digitaria milanjiana","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Marsilea minuta L.","species","Plantae","alien","null","present","Bhutan","BTN","Marsilea minuta","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Marsileaceae","[""freshwater""]"
"Festuca ovina L.","species","Plantae","alien","null","present","Bhutan","BTN","Festuca ovina","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Poa pratensis L.","species","Plantae","alien","null","present","Bhutan","BTN","Poa pratensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Secale cereale L.","species","Plantae","alien","null","present","Bhutan","BTN","Secale cereale","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Elymus dahuricus Griseb.","species","Plantae","alien","null","present","Bhutan","BTN","Elymus dahuricus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Platycladus orientalis (L.) Franco","species","Plantae","alien","null","present","Bhutan","BTN","Platycladus orientalis","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","[""terrestrial""]"
"Tagetes erecta L.","species","Plantae","alien","null","present","Bhutan","BTN","Tagetes erecta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Erigeron canadensis L.","species","Plantae","alien","null","present","Bhutan","BTN","Erigeron canadensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Oncorhynchus mykiss (Walbaum, 1792)","species","Animalia","alien","null","present","Bhutan","BTN","Oncorhynchus mykiss","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Brachiaria brizantha Stapf","species","Plantae","alien","null","present","Bhutan","BTN","Brachiaria brizantha","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Agrostis idahoensis Nash","species","Plantae","alien","null","present","Bhutan","BTN","Agrostis idahoensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Bromus inermis Leyss.","species","Plantae","alien","null","present","Bhutan","BTN","Bromus inermis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
