"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Alpinia purpurata K.Schum.","species","Plantae","alien","null","present","Colombia","COL","Alpinia purpurata","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]"
"Acalypha amentacea Roxb.","species","Plantae","alien","null","present","Colombia","COL","Acalypha amentacea","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Arapaima gigas (Schinz, 1822)","species","Animalia","cryptogenic|uncertain","invasive","present","Colombia","COL","Arapaima gigas","Animalia","Chordata","Actinopterygii","Osteoglossiformes","Arapaimidae","[""freshwater""]"
"Digitonthophagus gazella (Fabricius, 1787)","species","Animalia","alien","invasive","present","Colombia","COL","Digitonthophagus gazella","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","[""terrestrial""]"
"Paralia sulcata (Ehrenberg) Cleve, 1873","species","Chromista","alien","null","present","Colombia","COL","Paralia sulcata","Chromista","Ochrophyta","Bacillariophyceae","Paraliales","Paraliaceae","[""freshwater"",""marine""]"
"Cherax quadricarinatus (von Martins, 1868)","species","Animalia","alien","invasive","present","Colombia","COL","Cherax quadricarinatus","Animalia","Arthropoda","Malacostraca","Decapoda","Parastacidae","[""freshwater""]"
"Acacia melanoxylon R.Br.","species","Plantae","alien","null","present","Colombia","COL","Acacia melanoxylon","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Tribulus cistoides L.","species","Plantae","alien","null","present","Colombia","COL","Tribulus cistoides","Plantae","Tracheophyta","Magnoliopsida","Zygophyllales","Zygophyllaceae","[""terrestrial""]"
"Rubus idaeus L.","species","Plantae","alien","null","present","Colombia","COL","Rubus idaeus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Commelina diffusa Burm.f.","species","Plantae","alien","null","present","Colombia","COL","Commelina diffusa","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Eucalyptus paniculata Sm.","species","Plantae","alien","null","present","Colombia","COL","Eucalyptus paniculata","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]"
"Tanichthys albonubes Lin, 1932","species","Animalia","alien","null","present","Colombia","COL","Tanichthys albonubes","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater""]"
"Rattus norvegicus (Berkenhout, 1769)","species","Animalia","alien","invasive","present","Colombia","COL","Rattus norvegicus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]"
"Tradescantia pallida (Rose) D.R.Hunt","species","Plantae","alien","null","present","Colombia","COL","Tradescantia pallida","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Ludwigia octovalvis (Jacq.) P.H.Raven","species","Plantae","alien","null","present","Colombia","COL","Ludwigia octovalvis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]"
"Celosia argentea L.","species","Plantae","alien","null","present","Colombia","COL","Celosia argentea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Podocnemis lewyana Duméril, 1852","species","Animalia","cryptogenic|uncertain","null","present","Colombia","COL","Podocnemis lewyana","Animalia","Chordata","Reptilia","Testudines","Podocnemididae","[""freshwater""]"
"Tapinoma melanocephalum (Fabricius, 1793)","species","Animalia","alien","null","present","Colombia","COL","Tapinoma melanocephalum","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Dioscorea alata L.","species","Plantae","alien","null","present","Colombia","COL","Dioscorea alata","Plantae","Tracheophyta","Liliopsida","Dioscoreales","Dioscoreaceae","[""terrestrial""]"
"Lithobates catesbeianus (Shaw, 1802)","species","Animalia","alien","invasive","present","Colombia","COL","Lithobates catesbeianus","Animalia","Chordata","Amphibia","Anura","Ranidae","[""terrestrial"",""freshwater""]"
"Rumex obtusifolius L.","species","Plantae","alien","null","present","Colombia","COL","Rumex obtusifolius","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Cacatua galerita (Latham, 1790)","species","Animalia","alien","invasive","present","Colombia","COL","Cacatua galerita","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]"
"Solanum laxum Spreng.","species","Plantae","alien","null","present","Colombia","COL","Solanum laxum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
