"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Pittosporum crassifolium Banks & Sol. ex A.Cunningham","species","Plantae","alien","null","present","Eswatini","SWZ","Pittosporum crassifolium","Plantae","Tracheophyta","Magnoliopsida","Apiales","Pittosporaceae","[""terrestrial""]"
"Ambrosia artemisiifolia L.","species","Plantae","alien","null","present","Eswatini","SWZ","Ambrosia artemisiifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Crotalaria juncea L.","species","Plantae","alien","null","present","Eswatini","SWZ","Crotalaria juncea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Senna multijuga (Rich.) H.S.Irwin & Barneby","species","Plantae","alien","null","present","Eswatini","SWZ","Senna multijuga","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Rubus x proteus C.H.Stirt.","hybrid_formula","Plantae","alien","null","present","Eswatini","SWZ","Rubus proteus","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Lepomis macrochirus Rafinesque, 1819","species","Animalia","alien","null","present","Eswatini","SWZ","Lepomis macrochirus","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","[""freshwater""]"
"Xanthium spinosum L.","species","Plantae","alien","null","present","Eswatini","SWZ","Xanthium spinosum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Solanum mauritianum Scop.","species","Plantae","alien","null","present","Eswatini","SWZ","Solanum mauritianum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Crotalaria brevidens var. intermedia (Kotschy) Polhill","variety","Plantae","alien","null","present","Eswatini","SWZ","Crotalaria brevidens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Corymbia ficifolia (F.Muell.) K.D.Hill & L.A.S.Johnson","species","Plantae","alien","null","present","Eswatini","SWZ","Corymbia ficifolia","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]"
"Rumex crispus L.","species","Plantae","alien","null","present","Eswatini","SWZ","Rumex crispus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Rattus tanezumi (Temminck, 1845)","species","Animalia","alien","null","present","Eswatini","SWZ","Rattus tanezumi","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]"
"Richardia brasiliensis Gomez","species","Plantae","alien","null","present","Eswatini","SWZ","Richardia brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]"
