"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Casuarina equisetifolia L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Casuarina equisetifolia","Plantae","Tracheophyta","Magnoliopsida","Fagales","Casuarinaceae","[""terrestrial""]",
"Combretum indicum (L.) DeFilipps","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Quisqualis indica","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","[""terrestrial""]",
"Ananas comosus (L.) Merr.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Ananas comosus","Plantae","Tracheophyta","Liliopsida","Poales","Bromeliaceae","[""terrestrial""]",
"Zingiber officinale Roscoe","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Zingiber officinale","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]",
"Salvia coccinea Buc'hoz ex Etl.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Salvia coccinea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Vidua paradisaea (Linnaeus, 1758)","species","Animalia","alien","null","present","Sao Tome and Principe","STP","Vidua paradisaea","Animalia","Chordata","Aves","Passeriformes","Viduidae","[""terrestrial""]",
"Ipomoea tiliacea (Willd.) Choisy","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Ipomoea tiliacea","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Desmanthus virgatus (L.) Willd.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Desmanthus virgatus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Allium cepa L.","species","Plantae","cryptogenic|uncertain","null","present","Sao Tome and Principe","STP","Allium cepa","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]",
"Asparagus officinalis L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Asparagus officinalis","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Mirabilis jalapa L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Mirabilis jalapa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]",
"Desmodium tortuosum (Sw.) DC.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Desmodium tortuosum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Briza maxima L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Briza maxima","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Mustela nivalis Linnaeus, 1766","species","Animalia","alien","null","present","Sao Tome and Principe","STP","Mustela nivalis","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","[""terrestrial"",""freshwater""]",
"Hevea brasiliensis (Willd. ex A.Juss.) Müll.Arg.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Hevea brasiliensis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
