"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Eucalyptus camaldulensis Dehnh.","species","Plantae","alien","null","present","Nepal","NPL","Eucalyptus camaldulensis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Bos taurus Linnaeus, 1758","species","Animalia","alien","null","present","Nepal","NPL","Bos taurus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]",
"Alternanthera philoxeroides (Mart.) Griseb.","species","Plantae","alien","invasive","present","Nepal","NPL","Alternanthera philoxeroides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial"",""freshwater""]",
"Bactrocera diversa (Coquillett, 1904)","species","Animalia","alien","null","present","Nepal","NPL","Bactrocera diversa","Animalia","Arthropoda","Insecta","Diptera","Tephritidae","[""terrestrial""]",
"Capsella bursa-pastoris (L.) Medik.","species","Plantae","alien","null","present","Nepal","NPL","Capsella bursa-pastoris","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]",
"Oxalis latifolia Kunth","species","Plantae","alien","invasive","present","Nepal","NPL","Oxalis latifolia","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]",
"Zygogramma bicolorata Pallister, 1953","species","Animalia","alien","null","present","Nepal","NPL","Zygogramma bicolorata","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","[""terrestrial""]",
"Planorbarius corneus Linnaeus, 1758","species","Animalia","alien","null","present","Nepal","NPL","Planorbarius corneus","Animalia","Mollusca","Gastropoda","Basommatophora","Planorbidae","[""freshwater""]",
"Jatropha curcas L.","species","Plantae","alien","null","present","Nepal","NPL","Jatropha curcas","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Phthorimaea operculella Zeller, 1873","species","Animalia","alien","null","present","Nepal","NPL","Phthorimaea operculella","Animalia","Arthropoda","Insecta","Lepidoptera","Gelechiidae","[""terrestrial""]",
