"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Hibiscus rosa-sinensis L.","species","Plantae","alien","null","present","Peru","PER","Hibiscus rosa-sinensis","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Avipoxvirus (AVP)","species","Viruses","alien","null","present","Peru","PER","Avipoxvirus (AVP)","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","[""host""]"
"Kniphofia uvaria (L.) Oken","species","Plantae","alien","null","present","Peru","PER","Kniphofia uvaria","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","[""terrestrial""]"
"Coffea arabica L.","species","Plantae","alien","null","present","Peru","PER","Coffea arabica","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]"
"Ambystoma mexicanum (Shaw & Nodder, 1798)","species","Animalia","alien","null","present","Peru","PER","Ambystoma mexicanum","Animalia","Chordata","Amphibia","Caudata","Ambystomatidae","[""terrestrial"",""freshwater""]"
"Achatina fulica (Férussac, 1821)","species","Animalia","alien","invasive","present","Peru","PER","Lissachatina fulica","Animalia","Mollusca","Gastropoda","Stylommatophora","Achatinidae","[""terrestrial""]"
"Linepithema humile (Mayr, 1868)","species","Animalia","alien","invasive","present","Peru","PER","Linepithema humile","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Lepus europaeus Pallas, 1778","species","Animalia","alien","invasive","present","Peru","PER","Lepus europaeus","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","[""terrestrial""]"
"Morus alba L.","species","Plantae","alien","null","present","Peru","PER","Morus alba","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Conium maculatum L.","species","Plantae","alien","null","present","Peru","PER","Conium maculatum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]"
"Polypogon monspeliensis Desf.","species","Plantae","alien","null","present","Peru","PER","Polypogon monspeliensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Medicago lupulina L.","species","Plantae","alien","null","present","Peru","PER","Medicago lupulina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Chloris barbata Sw.","species","Plantae","alien","null","present","Peru","PER","Chloris barbata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Arapaima gigas (Schinz, 1822)","species","Animalia","alien","null","present","Peru","PER","Arapaima gigas","Animalia","Chordata","Actinopterygii","Osteoglossiformes","Arapaimidae","[""freshwater""]"
"Schinus terebinthifolia Raddi","species","Plantae","alien","null","present","Peru","PER","Schinus terebinthifolia","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]"
"Hedera helix L.","species","Plantae","alien","null","present","Peru","PER","Hedera helix","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","[""terrestrial""]"
"Argemone mexicana L.","species","Plantae","alien","null","present","Peru","PER","Argemone mexicana","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]"
"Astronotus ocellatus (Agassiz, 1831)","species","Animalia","cryptogenic|uncertain","null","present","Peru","PER","Astronotus ocellatus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater""]"
"Bellis perennis L.","species","Plantae","alien","null","present","Peru","PER","Bellis perennis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Matthiola incana (L.) W.T.Aiton","species","Plantae","alien","null","present","Peru","PER","Matthiola incana","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Phytophthora cinnamomi Rands","species","Chromista","alien","null","present","Peru","PER","Phytophthora cinnamomi","Chromista","Oomycota","Peronosporea","Peronosporales","Peronosporaceae","[""host""]"
"Brotogeris cyanoptera (Pelzeln, 1870)","species","Animalia","alien","null","present","Peru","PER","Brotogeris cyanoptera","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]"
"Dioscorea alata L.","species","Plantae","alien","null","present","Peru","PER","Dioscorea alata","Plantae","Tracheophyta","Liliopsida","Dioscoreales","Dioscoreaceae","[""terrestrial""]"
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","null","present","Peru","PER","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Latrodectus geometricus Koch, 1841","species","Animalia","alien","null","present","Peru","PER","Latrodectus geometricus","Animalia","Arthropoda","Arachnida","Araneae","Theridiidae","[""terrestrial""]"
"Jatropha curcas L.","species","Plantae","alien","null","present","Peru","PER","Jatropha curcas","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Equus caballus Linnaeus, 1758","species","Animalia","alien","null","present","Peru","PER","Equus caballus","Animalia","Chordata","Mammalia","Perissodactyla","Equidae","[""terrestrial""]"
"Eclipta prostrata L.","species","Plantae","alien","null","present","Peru","PER","Eclipta prostrata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Opuntia ficus-indica Mill.","species","Plantae","alien","null","present","Peru","PER","Opuntia ficus-indica","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Brassica napus L.","species","Plantae","alien","null","present","Peru","PER","Brassica napus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Mentha piperita L.","species","Plantae","alien","null","present","Peru","PER","Mentha piperita","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Panicum maximum Jacq.","species","Plantae","alien","invasive","present","Peru","PER","Panicum maximum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Ulex europaeus L.","species","Plantae","alien","null","present","Peru","PER","Ulex europaeus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Helix aspersa O.F.Müller, 1774","species","Animalia","alien","invasive","present","Peru","PER","Cornu aspersum","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","[""terrestrial""]"
"Oreochromis niloticus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Peru","PER","Oreochromis niloticus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]"
"Leucanthemum vulgare Lam.","species","Plantae","alien","null","present","Peru","PER","Leucanthemum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
