"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Elytraria imbricata (Vahl) Pers.","species","Plantae","alien","null","present","Guatemala","GTM","Elytraria imbricata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Desmanthus virgatus (L.) Willd.","species","Plantae","alien","null","present","Guatemala","GTM","Desmanthus virgatus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Hydrocotyle bonariensis Lam.","species","Plantae","alien","null","present","Guatemala","GTM","Hydrocotyle bonariensis","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial"",""freshwater""]",
"Andropogon virginicus L.","species","Plantae","alien","null","present","Guatemala","GTM","Andropogon virginicus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Chamaedorea seifrizii Burret","species","Plantae","alien","null","present","Guatemala","GTM","Chamaedorea seifrizii","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Stylosanthes guianensis Sw.","species","Plantae","alien","null","present","Guatemala","GTM","Stylosanthes guianensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Spermacoce verticillata L.","species","Plantae","alien","null","present","Guatemala","GTM","Spermacoce verticillata","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Cirsium vulgare (Savi) Ten.","species","Plantae","alien","null","present","Guatemala","GTM","Cirsium vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Clidemia hirta D.Don","species","Plantae","alien","null","present","Guatemala","GTM","Clidemia hirta","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","[""terrestrial""]",
"Dysphania ambrosioides (L.) Mosyakin & Clemants","species","Plantae","alien","null","present","Guatemala","GTM","Dysphania ambrosioides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Caryota urens L.","species","Plantae","alien","null","present","Guatemala","GTM","Caryota urens","Plantae","Tracheophyta","Liliopsida","Arecales","Arecaceae","[""terrestrial""]",
"Cyprinus carpio Linnaeus, 1758","species","Animalia","alien","null","present","Guatemala","GTM","Cyprinus carpio","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]",
"Bidens alba DC.","species","Plantae","alien","null","present","Guatemala","GTM","Bidens alba","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Conocarpus erectus L.","species","Plantae","alien","null","present","Guatemala","GTM","Conocarpus erectus","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","[""terrestrial""]",
"Blutaparon vermiculare (L.) Mears","species","Plantae","alien","null","present","Guatemala","GTM","Blutaparon vermiculare","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Indigofera suffruticosa Mill.","species","Plantae","alien","null","present","Guatemala","GTM","Indigofera suffruticosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Dieffenbachia seguine Schott","species","Plantae","alien","null","present","Guatemala","GTM","Dieffenbachia seguine","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]",
"Euphorbia hypericifolia L.","species","Plantae","alien","null","present","Guatemala","GTM","Euphorbia hypericifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Trifolium pratense L.","species","Plantae","alien","null","present","Guatemala","GTM","Trifolium pratense","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Spirodela polyrhiza (L.) Schleid.","species","Plantae","alien","null","present","Guatemala","GTM","Spirodela polyrhiza","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""freshwater""]",
"Cynodon dactylon (L.) Pers.","species","Plantae","alien","null","present","Guatemala","GTM","Cynodon dactylon","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
