"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Jatropha curcas L.","species","Plantae","alien","null","present","Burundi","BDI","Jatropha curcas","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Alternanthera pungens Kunth","species","Plantae","alien","null","present","Burundi","BDI","Alternanthera pungens","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Allium cepa L.","species","Plantae","alien","null","present","Burundi","BDI","Allium cepa","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]"
"Cananga odorata (Lam.) Hook.f. & Thomson","species","Plantae","alien","null","present","Burundi","BDI","Cananga odorata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]"
"Hyptis suaveolens (L.) Poit.","species","Plantae","alien","null","present","Burundi","BDI","Mesosphaerum suaveolens","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Cyperus haspan L.","species","Plantae","alien","null","present","Burundi","BDI","Cyperus haspan","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]"
"Drymaria cordata (L.) Roem. & Schult.","species","Plantae","alien","null","present","Burundi","BDI","Drymaria cordata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]"
"Agapornis personatus Reichenow, 1887","species","Animalia","alien","null","present","Burundi","BDI","Agapornis personatus","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]"
"Ipomoea quamoclit L.","species","Plantae","alien","null","present","Burundi","BDI","Ipomoea quamoclit","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Albizia chinensis Merr.","species","Plantae","alien","null","present","Burundi","BDI","Albizia chinensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Portulaca grandiflora Hook.","species","Plantae","alien","null","present","Burundi","BDI","Portulaca grandiflora","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]"
"Saccharum officinarum L.","species","Plantae","alien","null","present","Burundi","BDI","Saccharum officinarum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Terminalia superba Engl. & Diels","species","Plantae","alien","null","present","Burundi","BDI","Terminalia superba","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Combretaceae","[""terrestrial""]"
"Desmodium tortuosum (Sw.) DC.","species","Plantae","alien","null","present","Burundi","BDI","Desmodium tortuosum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Annona muricata L.","species","Plantae","alien","null","present","Burundi","BDI","Annona muricata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]"
"Erigeron primulifolius (Lam.) Greuter","species","Plantae","alien","null","present","Burundi","BDI","Erigeron primulifolius","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Evolvulus nummularius L.","species","Plantae","alien","null","present","Burundi","BDI","Evolvulus nummularius","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Eucalyptus camaldulensis Dehnh.","species","Plantae","alien","null","present","Burundi","BDI","Eucalyptus camaldulensis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]"
"Lagerstroemia indica L.","species","Plantae","alien","null","present","Burundi","BDI","Lagerstroemia indica","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]"
"Cardiospermum halicacabum L.","species","Plantae","alien","null","present","Burundi","BDI","Cardiospermum halicacabum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","[""terrestrial""]"
"Canna indica L.","species","Plantae","alien","null","present","Burundi","BDI","Canna indica","Plantae","Tracheophyta","Liliopsida","Zingiberales","Cannaceae","[""terrestrial""]"
